DailyRate,DistanceFromHome,Education,EnvironmentSatisfaction,Gender,JobLevel,OverTime,PercentSalaryHike,RelationshipSatisfaction,StockOptionLevel,WorkLifeBalance,YearsAtCompany,AnnualSalary,BusinessTravel_Travel_Frequently,BusinessTravel_Travel_Rarely,Department_Research & Development,Department_Sales,EducationField_Life Sciences,EducationField_Marketing,EducationField_Medical,EducationField_Other,EducationField_Technical Degree,JobRole_Human Resources,JobRole_Laboratory Technician,JobRole_Manager,JobRole_Manufacturing Director,JobRole_Research Director,JobRole_Research Scientist,JobRole_Sales Executive,JobRole_Sales Representative
853,1,1,3,0,2,1,12,3,1,3,4,199680,True,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False
287,5,2,2,1,1,1,15,4,0,3,0,151840,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False
1441,17,3,3,0,3,1,11,3,1,3,10,116480,False,True,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False
583,25,4,3,0,3,0,11,3,1,2,16,118560,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False
153,8,2,2,0,3,0,12,3,3,2,8,151840,False,True,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False
1097,11,3,4,0,1,0,15,1,0,3,1,203840,False,True,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False
109,5,3,2,0,1,1,17,1,0,3,3,124800,True,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False
1066,2,2,4,1,2,1,12,2,0,3,8,66560,False,True,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False
217,8,1,2,1,1,1,15,1,1,2,4,195520,False,True,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False
277,6,3,1,1,2,1,13,4,0,3,2,201760,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False
1355,4,4,3,1,3,1,14,2,0,3,15,162240,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False
549,7,2,4,0,2,1,14,2,0,3,2,87360,False,True,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False
466,1,1,4,0,4,1,16,3,1,3,21,135200,False,True,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False
1055,2,4,1,0,2,1,18,2,1,3,3,97760,False,True,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False
802,10,3,2,1,1,1,20,1,1,2,3,93600,False,True,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False
265,5,2,4,1,5,1,13,2,0,4,1,187200,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False
804,9,3,1,1,1,1,18,2,0,3,1,133120,False,True,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False
715,2,3,3,0,4,0,13,1,0,3,5,143520,False,True,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False
1141,11,2,1,0,2,1,15,1,0,1,1,126880,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False
135,18,4,3,1,2,0,14,4,2,3,8,128960,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False
247,7,1,2,0,5,1,22,2,2,3,21,114400,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False
1035,3,4,2,1,2,0,12,3,0,3,1,87360,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False
265,29,2,2,1,2,1,18,4,0,3,2,164320,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False
266,2,1,1,0,5,1,15,4,1,3,32,118560,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False
1448,28,3,4,0,4,0,18,3,1,3,12,110240,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False
145,1,3,4,0,2,1,12,1,1,3,18,197600,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False
885,16,4,3,0,1,1,16,3,0,3,17,89440,False,True,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False
945,22,3,4,0,3,0,13,3,0,3,21,170560,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False
1038,8,1,2,0,1,1,19,4,0,2,2,183040,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True
1234,11,2,4,0,4,1,13,2,1,4,9,187200,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False
1109,29,4,4,0,1,1,12,2,0,3,8,143520,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False
216,1,4,2,1,2,1,11,4,1,2,15,156000,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False
1089,1,2,2,1,3,0,14,3,1,1,6,137280,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False
788,24,4,2,1,1,1,16,1,0,3,6,74880,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False
124,2,3,3,0,3,1,12,1,1,3,15,79040,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False
660,15,3,1,1,2,1,14,2,1,2,1,168480,False,True,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False
342,2,3,1,1,1,0,14,2,1,3,3,118560,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False
1333,10,4,3,0,1,0,19,4,1,3,1,180960,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True
1144,10,1,4,1,1,1,22,2,0,3,1,153920,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True
1186,3,4,3,1,1,1,16,1,1,3,2,91520,True,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False
1464,2,4,2,1,5,0,11,4,1,2,8,128960,False,True,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False
124,3,3,4,0,2,1,15,1,0,2,4,72800,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False
300,26,3,3,1,2,1,14,2,1,2,7,153920,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False
921,1,1,1,0,1,1,13,3,2,3,5,137280,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False
430,1,4,4,1,5,1,17,4,2,3,2,83200,False,True,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False
1082,2,4,3,0,3,1,11,2,1,3,9,85280,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False
1240,9,3,1,0,1,1,19,2,1,3,5,131040,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False
796,12,5,4,0,3,1,11,2,0,2,14,106080,False,True,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False
444,2,1,3,1,4,1,15,2,0,4,9,83200,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False
415,25,3,3,1,3,1,13,3,1,3,1,164320,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False
769,9,3,4,0,1,0,14,2,0,3,2,112320,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True
1334,10,3,3,0,1,1,13,1,0,2,1,74880,False,True,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False
1003,8,4,4,0,2,0,23,1,3,3,16,153920,False,True,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False
1323,4,4,1,1,1,0,12,3,3,4,10,70720,False,True,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False
1366,24,2,2,1,3,1,12,1,0,2,10,149760,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False
192,1,2,1,1,1,1,16,1,2,3,5,122720,False,True,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False
1176,20,3,3,1,2,1,15,3,1,2,6,176800,False,True,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False
509,7,2,2,0,1,1,13,3,0,3,10,89440,False,True,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False
330,17,1,3,0,3,1,18,1,1,2,19,135200,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False
1492,20,4,1,1,3,1,20,4,1,3,11,126880,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False
1277,8,5,1,1,1,1,19,4,3,3,3,180960,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False
1091,2,1,4,1,3,1,18,2,1,3,3,135200,True,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False
857,10,3,3,0,2,1,13,4,0,4,8,122720,False,True,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False
1376,1,2,2,1,3,1,14,4,1,3,20,189280,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False
654,5,3,4,1,3,1,15,3,1,3,3,70720,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False
1204,4,3,4,1,3,0,22,1,0,3,8,178880,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False
827,29,4,1,0,2,1,22,2,0,3,13,112320,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False
895,15,2,1,1,1,1,16,4,1,2,4,104000,False,True,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False
618,3,1,1,1,2,1,17,3,0,2,6,93600,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False
309,10,4,4,0,2,0,14,3,3,3,1,183040,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False
1219,4,1,4,1,1,0,15,2,1,4,7,66560,False,True,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False
1330,21,3,1,1,1,1,20,3,1,2,1,76960,False,True,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False
1017,25,3,1,1,1,0,20,2,0,3,2,114400,False,True,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False
469,2,2,4,1,4,1,17,4,1,3,22,72800,False,True,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False
1009,1,3,1,1,1,1,15,1,2,3,1,93600,True,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False
959,1,4,4,1,2,0,14,4,0,3,0,168480,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False
970,7,3,4,0,2,1,17,3,1,3,3,62400,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False
697,3,4,3,1,1,1,17,4,3,3,0,83200,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False
1262,1,4,1,1,4,1,22,3,0,2,5,72800,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False
1050,9,4,2,0,2,1,13,4,1,3,15,135200,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False
994,7,4,2,1,3,1,19,4,0,3,8,180960,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False
770,10,4,3,1,3,0,14,2,2,3,8,151840,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False
1107,28,4,3,0,1,1,22,1,1,3,7,193440,False,True,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False
950,3,3,4,0,3,1,17,2,3,2,9,193440,False,True,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False
406,3,1,1,1,4,1,12,4,1,3,12,108160,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False
130,2,2,4,1,3,1,16,3,0,3,1,66560,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False
1082,27,3,3,0,3,1,11,3,1,3,8,172640,True,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False
203,2,3,1,1,4,1,11,4,3,3,18,174720,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False
1308,14,3,3,1,5,1,14,1,0,4,20,91520,False,True,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False
984,1,1,4,0,1,0,11,3,0,4,2,145600,False,True,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False
439,9,3,3,1,2,1,15,3,0,2,5,145600,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False
217,18,4,1,1,2,1,20,1,0,3,11,162240,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False
793,20,3,3,1,1,1,12,1,1,3,2,139360,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True
1451,2,1,1,1,1,1,17,1,0,1,5,139360,False,True,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False
1182,11,2,4,1,2,1,11,4,1,3,5,112320,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False
174,8,4,4,1,4,1,17,2,1,3,9,116480,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False
1003,2,2,4,1,2,1,11,4,0,2,3,197600,True,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False
490,10,3,4,0,1,1,14,4,2,2,7,126880,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False
188,29,3,2,1,2,1,19,1,0,3,1,116480,False,True,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False
718,8,1,2,1,2,0,15,3,1,2,10,164320,False,True,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False
433,1,3,3,1,1,1,13,4,1,4,7,76960,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
773,6,3,3,1,1,0,14,4,1,3,3,81120,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False
247,8,1,3,1,1,1,12,4,0,3,0,166400,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False
603,9,4,1,0,2,0,17,1,0,3,5,160160,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False
167,12,4,2,1,1,0,11,1,1,3,1,95680,False,True,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False
874,15,3,3,1,1,1,12,3,1,2,2,149760,True,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False
367,25,2,3,0,2,1,13,3,2,3,6,108160,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False
199,6,3,4,1,1,1,13,3,1,3,4,114400,False,True,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False
1400,9,1,2,0,2,1,20,1,0,2,6,145600,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False
528,8,4,3,1,1,1,17,2,0,1,5,208000,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False
408,23,1,4,0,3,1,13,1,1,1,11,93600,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False
593,9,4,2,0,3,1,17,3,0,2,18,183040,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False
481,12,3,3,1,4,0,12,2,0,2,21,91520,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False
647,4,4,2,1,2,1,13,4,0,4,6,93600,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False
982,1,4,4,1,1,1,12,2,1,3,8,120640,False,True,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False
477,24,3,4,1,1,1,22,4,0,3,4,101920,False,True,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False
1485,12,1,3,0,1,0,11,4,0,2,1,164320,False,True,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False
1384,3,4,1,1,1,1,22,2,1,3,8,170560,False,True,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False
852,10,3,3,1,2,1,18,1,1,3,10,149760,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False
902,26,2,3,0,2,0,13,4,1,1,1,191360,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False
819,2,3,3,1,3,1,18,2,1,4,7,91520,False,True,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False
669,1,3,4,1,2,1,20,3,0,3,13,201760,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False
636,4,4,4,1,1,1,13,2,1,4,2,97760,True,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False
1372,9,3,1,0,2,1,13,2,0,2,4,176800,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False
862,2,1,3,0,1,1,12,3,3,3,1,158080,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True
718,4,4,4,0,5,1,13,4,1,3,5,191360,False,True,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False
1401,6,1,2,0,1,1,13,1,1,3,10,112320,False,True,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False
645,9,2,3,1,1,1,25,3,0,3,1,112320,False,True,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False
1457,7,3,1,0,1,0,19,3,1,2,3,172640,False,True,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False
977,1,3,4,0,2,1,13,2,1,2,14,116480,False,True,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False
805,3,3,1,1,1,1,12,1,0,2,2,180960,False,True,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False
1097,10,4,3,1,1,0,11,3,0,3,6,199680,False,True,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False
1223,7,2,4,0,5,1,18,2,1,3,7,104000,False,True,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False
942,15,1,2,0,1,0,18,1,1,2,5,143520,False,True,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False
1256,3,4,3,1,1,0,11,2,1,3,0,99840,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False
1402,2,3,3,0,4,1,23,1,0,3,26,143520,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False
111,17,3,4,1,1,1,13,4,0,3,0,153920,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False
147,2,3,2,1,1,1,13,4,1,3,5,205920,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
906,5,2,1,1,1,1,17,1,1,1,1,197600,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False
1329,29,4,3,1,2,1,19,3,3,3,4,126880,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False
1184,2,4,2,1,2,1,12,4,3,3,0,128960,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False
1421,2,3,4,0,4,1,22,3,1,3,2,62400,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False
1179,19,4,4,1,1,1,12,3,3,3,6,162240,False,True,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False
1450,15,2,4,1,5,1,11,1,1,3,4,108160,False,True,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False
1361,17,4,3,1,2,0,15,4,3,3,7,195520,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False
984,17,2,4,0,1,1,13,1,1,1,1,201760,False,True,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False
1146,25,3,2,0,2,1,12,1,1,2,10,170560,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False
917,6,4,3,1,1,1,14,3,1,3,7,124800,False,True,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False
853,7,4,3,1,2,1,13,1,3,2,10,101920,False,True,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False
200,29,4,4,1,2,1,25,2,0,3,20,66560,False,True,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False
654,21,3,3,1,1,1,17,4,0,3,2,89440,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True
150,2,4,4,1,2,1,11,3,1,2,6,124800,False,True,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False
179,2,5,4,1,2,1,16,1,1,4,4,164320,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False
696,7,4,2,1,2,0,18,2,1,3,11,108160,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False
116,13,3,3,0,1,1,20,3,1,3,2,160160,True,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False
1316,2,2,4,0,2,0,14,4,0,3,8,79040,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False
363,1,3,3,0,3,0,21,3,1,3,7,160160,False,True,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False
117,9,3,1,1,1,1,13,2,1,3,14,124800,False,True,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False
107,10,3,2,0,2,1,12,2,1,4,5,174720,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False
1356,10,4,3,1,2,1,14,2,0,3,4,118560,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False
1465,1,3,4,1,1,0,21,1,1,3,11,131040,False,True,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False
458,26,5,1,0,3,0,17,3,0,3,1,124800,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False
1212,8,2,3,0,3,0,11,2,1,2,13,162240,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False
1103,14,3,1,1,1,0,14,4,2,2,9,87360,False,True,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False
966,1,4,4,0,3,1,17,1,1,1,5,110240,True,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False
1117,2,1,1,0,1,1,13,4,1,3,10,149760,False,True,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False
504,10,3,1,0,1,0,25,2,0,4,1,199680,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False
1010,1,3,1,0,1,1,15,1,3,3,3,201760,False,True,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False
685,3,3,4,1,4,1,14,1,0,3,10,176800,False,True,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False
1332,11,2,3,1,2,0,12,4,0,2,6,166400,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False
1062,24,3,3,0,2,1,19,2,0,3,10,199680,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False
326,3,3,3,0,2,1,17,4,0,3,6,99840,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False
920,3,3,3,1,5,1,14,2,1,3,8,199680,False,True,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False
1098,4,2,1,1,5,1,13,3,1,4,1,176800,False,True,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False
469,3,3,3,1,1,1,12,3,0,2,11,95680,True,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False
969,2,2,4,1,1,1,11,3,0,2,1,158080,False,True,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False
1167,4,2,1,1,1,1,11,2,3,3,5,158080,False,True,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False
1329,7,3,3,1,2,0,11,2,2,3,6,170560,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False
715,1,3,4,1,5,1,12,3,0,4,1,158080,False,True,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False
694,1,3,4,0,4,1,14,2,2,2,7,180960,False,True,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False
1320,20,3,3,0,1,1,17,4,0,2,1,185120,False,True,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False
1099,5,3,2,1,5,1,11,3,1,3,22,183040,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False
536,10,5,4,1,3,0,14,4,2,3,9,170560,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False
265,25,3,2,0,1,0,12,4,0,3,1,118560,False,True,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False
373,1,2,4,1,1,1,22,4,1,3,1,97760,False,True,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False
599,24,1,3,1,1,0,14,4,0,3,1,151840,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True
583,4,2,3,1,1,0,20,2,0,2,8,110240,False,True,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False
1449,2,3,1,0,5,0,16,1,0,3,24,195520,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False
177,8,1,4,1,4,0,15,4,1,3,33,76960,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False
251,10,2,1,0,1,1,20,3,0,1,2,93600,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False
168,4,2,4,0,5,1,14,3,1,3,11,68640,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False
131,2,3,3,0,2,0,12,4,0,3,3,178880,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False
237,9,3,4,1,5,0,24,1,1,2,29,172640,True,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False
1429,18,4,4,1,3,1,12,4,0,2,9,139360,False,True,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False
135,19,3,3,0,2,1,13,3,2,4,11,95680,True,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False
791,1,4,4,1,1,0,11,3,0,2,4,91520,True,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False
1199,4,2,3,1,5,1,14,4,2,2,25,191360,False,True,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False
648,11,3,3,1,2,1,11,4,2,4,10,116480,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False
735,6,1,3,1,1,0,14,4,0,3,3,137280,False,True,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False
603,7,4,2,0,2,0,16,4,0,3,1,162240,False,True,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False
531,4,4,4,0,3,1,14,4,0,4,21,116480,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False
429,2,4,3,0,2,0,11,4,0,3,16,110240,False,True,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False
621,15,3,1,0,3,1,11,4,1,3,10,151840,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False
193,2,3,4,1,1,0,12,2,1,3,2,108160,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False
968,6,2,2,0,1,1,14,2,0,2,7,83200,True,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False
879,9,2,3,0,2,0,18,3,0,3,8,149760,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False
806,7,3,2,0,1,0,13,1,2,3,7,81120,False,True,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False
640,1,3,4,1,1,1,11,2,0,2,3,174720,False,True,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False
266,1,3,4,0,1,1,18,4,0,2,2,83200,False,True,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False
604,8,3,3,1,2,1,15,3,2,4,10,116480,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False
364,25,3,2,0,5,1,22,3,0,3,0,172640,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False
412,13,4,3,0,4,0,13,4,2,3,19,195520,False,True,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False
848,23,4,1,1,1,1,12,4,2,3,2,183040,False,True,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False
1089,7,2,4,1,2,1,18,1,1,3,10,164320,False,True,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False
360,23,3,3,1,1,1,13,1,0,3,5,193440,False,True,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False
1138,6,3,1,0,2,1,12,1,1,3,9,99840,False,True,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False
325,10,4,4,0,3,1,12,1,0,3,7,131040,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False
991,1,2,4,0,1,1,12,3,0,4,7,91520,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False
1476,1,3,3,0,2,1,11,1,3,3,9,114400,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False
1322,28,3,4,0,4,0,11,2,0,3,3,89440,False,True,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False
299,25,4,4,1,3,0,12,3,0,3,5,118560,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False
1030,5,3,2,1,3,0,19,3,0,2,8,133120,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False
634,17,4,2,0,3,0,23,4,2,3,9,197600,False,True,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False
